title,imdb_rating,cast_1,cast_2,cast_3,movie_url,imdb_id,director
Troy,7.3,Brad Pitt,Eric Bana,Orlando Bloom,https://www.imdb.com/title/tt0332452/,tt0332452,Wolfgang Petersen
The Last Airbender,4.0,Noah Ringer,Nicola Peltz,Jackson Rathbone,https://www.imdb.com/title/tt0938283/,tt0938283,M. Night Shyamalan
Bee Movie,6.1,Jerry Seinfeld,Renée Zellweger,Matthew Broderick,https://www.imdb.com/title/tt0389790/,tt0389790,Simon J. Smith
G-Force,5.1,Will Arnett,Penélope Cruz,Zach Galifianakis,https://www.imdb.com/title/tt0436339/,tt0436339,Hoyt Yeatman
Bolt,6.9,John Travolta,Miley Cyrus,Susie Essman,https://www.imdb.com/title/tt0397892/,tt0397892,Byron Howard
Wrath of the Titans,5.7,Sam Worthington,Liam Neeson,Rosamund Pike,https://www.imdb.com/title/tt1646987/,tt1646987,Jonathan Liebesman
Beowulf,6.3,Ray Winstone,Crispin Glover,Angelina Jolie,https://www.imdb.com/title/tt0442933/,tt0442933,Robert Zemeckis
Dark Shadows,6.2,Johnny Depp,Michelle Pfeiffer,Eva Green,https://www.imdb.com/title/tt1077368/,tt1077368,Tim Burton
White House Down,6.3,Channing Tatum,Jamie Foxx,Maggie Gyllenhaal,https://www.imdb.com/title/tt2334879/,tt2334879,Roland Emmerich
The Wolfman,5.8,Benicio Del Toro,Anthony Hopkins,Emily Blunt,https://www.imdb.com/title/tt0780653/,tt0780653,Joe Johnston
The Great Wall,5.9,Matt Damon,Tian Jing,Willem Dafoe,https://www.imdb.com/title/tt2034800/,tt2034800,Yimou Zhang
Pan,5.7,Levi Miller,Hugh Jackman,Garrett Hedlund,https://www.imdb.com/title/tt3332064/,tt3332064,Joe Wright
Mars Needs Moms,5.4,Seth Green,Joan Cusack,Dan Fogler,https://www.imdb.com/title/tt1305591/,tt1305591,Simon Wells
Flushed Away,6.6,Hugh Jackman,Kate Winslet,Ian McKellen,https://www.imdb.com/title/tt0424095/,tt0424095,David Bowers
Madagascar 3: Europe's Most Wanted,6.8,Ben Stiller,Jada Pinkett Smith,Chris Rock,https://www.imdb.com/title/tt1277953/,tt1277953,Eric Darnell
Mission: Impossible—Ghost Protocol,7.4,Tom Cruise,Jeremy Renner,Simon Pegg,https://www.imdb.com/title/tt1229238/,tt1229238,Brad Bird
How to Train Your Dragon 2,7.8,Jay Baruchel,Cate Blanchett,Gerard Butler,https://www.imdb.com/title/tt1646971/,tt1646971,Dean DeBlois
Mr. Peabody & Sherman,6.8,Ty Burrell,Max Charles,Stephen Colbert,https://www.imdb.com/title/tt0864835/,tt0864835,Rob Minkoff
Rise of the Guardians,7.3,Hugh Jackman,Alec Baldwin,Isla Fisher,https://www.imdb.com/title/tt1446192/,tt1446192,Peter Ramsey
Sahara,6.0,Matthew McConaughey,Penélope Cruz,Steve Zahn,https://www.imdb.com/title/tt0318649/,tt0318649,Breck Eisner
Ghostbusters,6.9,Melissa McCarthy,Kristen Wiig,Kate McKinnon,https://www.imdb.com/title/tt1289401/,tt1289401,Ivan Reitman
Die Another Day,6.1,Pierce Brosnan,Halle Berry,Rosamund Pike,https://www.imdb.com/title/tt0246460/,tt0246460,Lee Tamahori
Pirates of the Caribbean: The Curse of the Blac…,8.1,Johnny Depp,Geoffrey Rush,Orlando Bloom,https://www.imdb.com/title/tt0325980/,tt0325980,Gore Verbinski
Star Trek,8.0,Chris Pine,Zachary Quinto,Simon Pegg,https://www.imdb.com/title/tt0796366/,tt0796366,
Men in Black 2,6.1,Tommy Lee Jones,Will Smith,Rip Torn,https://www.imdb.com/title/tt0120912/,tt0120912,Barry Sonnenfeld
Captain America: The First Avenger,6.9,Chris Evans,Hugo Weaving,Samuel L. Jackson,https://www.imdb.com/title/tt0458339/,tt0458339,Joe Johnston
Kung Fu Panda 3,7.1,Jack Black,Bryan Cranston,Dustin Hoffman,https://www.imdb.com/title/tt2267968/,tt2267968,Alessandro Carloni
G.I. Joe: Retaliation,5.8,Dwayne Johnson,Channing Tatum,Adrianne Palicki,https://www.imdb.com/title/tt1583421/,tt1583421,Jon M. Chu
The Last Samurai,7.8,Tom Cruise,Ken Watanabe,Billy Connolly,https://www.imdb.com/title/tt0325710/,tt0325710,Edward Zwick
Fun With Dick And Jane,6.1,Jim Carrey,Téa Leoni,Alec Baldwin,https://www.imdb.com/title/tt0369441/,tt0369441,Dean Parisot
Exodus: Gods and Kings,6.0,Christian Bale,Joel Edgerton,Ben Kingsley,https://www.imdb.com/title/tt1528100/,tt1528100,Ridley Scott
The BFG,6.4,Mark Rylance,Ruby Barnhill,Penelope Wilton,https://www.imdb.com/title/tt3691740/,tt3691740,Steven Spielberg
Gemini Man,5.7,Will Smith,Mary Elizabeth Winstead,Clive Owen,https://www.imdb.com/title/tt1025100/,tt1025100,Ang Lee
Gods of Egypt,5.4,Brenton Thwaites,Nikolaj Coster-Waldau,Gerard Butler,https://www.imdb.com/title/tt2404233/,tt2404233,Alex Proyas
Spider-Man,7.4,Tobey Maguire,Kirsten Dunst,Willem Dafoe,https://www.imdb.com/title/tt0145487/,tt0145487,Sam Raimi
Watchmen,7.7,Jackie Earle Haley,Patrick Wilson,Carla Gugino,https://www.imdb.com/title/tt0409459/,tt0409459,Zack Snyder
Stealth,5.0,Josh Lucas,Jessica Biel,Jamie Foxx,https://www.imdb.com/title/tt0382992/,tt0382992,Rob Cohen
The Incredible Hulk,6.7,Edward Norton,Liv Tyler,Tim Roth,https://www.imdb.com/title/tt0800080/,tt0800080,Louis Leterrier
Hulk,5.6,Eric Bana,Jennifer Connelly,Sam Elliott,https://www.imdb.com/title/tt0286716/,tt0286716,Ang Lee
Final Fantasy: The Spirits Within,6.4,Alec Baldwin,Steve Buscemi,Ming-Na Wen,https://www.imdb.com/title/tt0173840/,tt0173840,Hironobu Sakaguchi
"The Twilight Saga: Breaking Dawn, Part 2",5.6,Kristen Stewart,Robert Pattinson,Taylor Lautner,https://www.imdb.com/title/tt1673434/,tt1673434,Joshua Langland
The Croods,7.2,Nicolas Cage,Ryan Reynolds,Emma Stone,https://www.imdb.com/title/tt0481499/,tt0481499,Kirk DeMicco
The Revenant,8.0,Leonardo DiCaprio,Tom Hardy,Will Poulter,https://www.imdb.com/title/tt1663202/,tt1663202,Alejandro G. Iñárritu
Rango,7.2,Johnny Depp,Isla Fisher,Timothy Olyphant,https://www.imdb.com/title/tt1192628/,tt1192628,Gore Verbinski
Master and Commander: The Far Side of the World,7.4,Russell Crowe,Paul Bettany,Billy Boyd,https://www.imdb.com/title/tt0311113/,tt0311113,Peter Weir
Turbo,6.4,Ryan Reynolds,Paul Giamatti,Maya Rudolph,https://www.imdb.com/title/tt1860353/,tt1860353,David Soren
Teenage Mutant Ninja Turtles: Out of the Shadows,5.9,Megan Fox,Will Arnett,Tyler Perry,https://www.imdb.com/title/tt3949660/,tt3949660,Dave Green
Happy Feet Two,5.9,Elijah Wood,Robin Williams,Pink,https://www.imdb.com/title/tt1402488/,tt1402488,George Miller
Miami Vice,6.0,Colin Farrell,Jamie Foxx,Gong Li,https://www.imdb.com/title/tt0430357/,tt0430357,
The Nutcracker and the Four Realms,5.5,Mackenzie Foy,Keira Knightley,Morgan Freeman,https://www.imdb.com/title/tt5523010/,tt5523010,Lasse Hallström
War of the Worlds,6.5,Tom Cruise,Dakota Fanning,Tim Robbins,https://www.imdb.com/title/tt0430357/,tt0430357,
Penguins of Madagascar,6.7,Tom McGrath,Chris Miller,Christopher Knights,https://www.imdb.com/title/tt1911658/,tt1911658,Eric Darnell
The Hunger Games: Catching Fire,7.5,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,https://www.imdb.com/title/tt1951264/,tt1951264,Francis Lawrence
Harry Potter and the Prisoner of Azkaban,7.9,Daniel Radcliffe,Emma Watson,Rupert Grint,https://www.imdb.com/title/tt0304141/,tt0304141,Alfonso Cuarón
The Bourne Ultimatum,8.0,Matt Damon,Edgar Ramírez,Joan Allen,https://www.imdb.com/title/tt0440963/,tt0440963,Paul Greengrass
Ant-Man and the Wasp,7.0,Paul Rudd,Evangeline Lilly,Michael Peña,https://www.imdb.com/title/tt5095030/,tt5095030,Peyton Reed
Kung Fu Panda,7.6,Jack Black,Ian McShane,Angelina Jolie,https://www.imdb.com/title/tt0441773/,tt0441773,Mark Osborne
Ant-Man,7.3,Paul Rudd,Michael Douglas,Corey Stoll,https://www.imdb.com/title/tt0478970/,tt0478970,Peyton Reed
Home,6.6,Jim Parsons,Rihanna,Steve Martin,https://www.imdb.com/title/tt2224026/,tt2224026,Tim Johnson
Mary Poppins Returns,6.7,Emily Blunt,Lin-Manuel Miranda,Ben Whishaw,https://www.imdb.com/title/tt5028340/,tt5028340,Rob Marshall
Puss in Boots,6.6,Antonio Banderas,Salma Hayek,Zach Galifianakis,https://www.imdb.com/title/tt0448694/,tt0448694,Chris Miller
Megamind,7.3,Will Ferrell,Jonah Hill,Brad Pitt,https://www.imdb.com/title/tt1001526/,tt1001526,Tom McGrath
Bad Boys II,6.6,Will Smith,Martin Lawrence,Gabrielle Union,https://www.imdb.com/title/tt0172156/,tt0172156,Michael Bay
Rio 2,6.3,Jesse Eisenberg,Anne Hathaway,Jemaine Clement,https://www.imdb.com/title/tt2357291/,tt2357291,Carlos Saldanha
Salt,6.5,Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,https://www.imdb.com/title/tt0944835/,tt0944835,Phillip Noyce
Noah,5.8,Russell Crowe,Jennifer Connelly,Anthony Hopkins,https://www.imdb.com/title/tt1959490/,tt1959490,Darren Aronofsky
The Adventures of Tintin,7.3,Jamie Bell,Andy Serkis,Daniel Craig,https://www.imdb.com/title/tt0983193/,tt0983193,Steven Spielberg
After Earth,4.8,Jaden Smith,David Denman,Will Smith,https://www.imdb.com/title/tt1815862/,tt1815862,M. Night Shyamalan
Australia,6.6,Nicole Kidman,Hugh Jackman,Shea Adams,https://www.imdb.com/title/tt0455824/,tt0455824,Baz Luhrmann
R.I.P.D.,5.6,Ryan Reynolds,Jeff Bridges,Mary-Louise Parker,https://www.imdb.com/title/tt0790736/,tt0790736,Robert Schwentke
How to Train Your Dragon: The Hidden World,7.4,Jay Baruchel,America Ferrera,F. Murray Abraham,https://www.imdb.com/title/tt2386490/,tt2386490,Dean DeBlois
"The Twilight Saga: Breaking Dawn, Part 1",4.9,Kristen Stewart,Robert Pattinson,Taylor Lautner,https://www.imdb.com/title/tt1324999/,tt1324999,Bill Condon
Dinosaur,6.4,D.B. Sweeney,Julianna Margulies,Samuel E. Wright,https://www.imdb.com/title/tt0130623/,tt0130623,Eric Leighton
Logan,8.1,Hugh Jackman,Patrick Stewart,Dafne Keen,https://www.imdb.com/title/tt3315342/,tt3315342,James Mangold
Night at the Museum: Secret of the Tomb,6.2,Ben Stiller,Robin Williams,Owen Wilson,https://www.imdb.com/title/tt2692250/,tt2692250,Shawn Levy
Harry Potter and the Deathly Hallows: Part II,8.2,Daniel Radcliffe,Emma Watson,Rupert Grint,https://www.imdb.com/title/tt1201607/,tt1201607,David Yates
The Hunger Games: Mockingjay - Part 1,6.6,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,https://www.imdb.com/title/tt1951265/,tt1951265,Francis Lawrence
Harry Potter and the Sorcerer’s Stone,7.6,Daniel Radcliffe,Rupert Grint,Richard Harris,https://www.imdb.com/title/tt0241527/,tt0241527,Chris Columbus
Jumanji: The Next Level,6.7,Dwayne Johnson,Jack Black,Kevin Hart,https://www.imdb.com/title/tt7975244/,tt7975244,Jake Kasdan
Harry Potter and the Deathly Hallows: Part I,7.7,Daniel Radcliffe,Emma Watson,Rupert Grint,https://www.imdb.com/title/tt0926084/,tt0926084,David Yates
The Da Vinci Code,6.6,Tom Hanks,Audrey Tautou,Jean Reno,https://www.imdb.com/title/tt0382625/,tt0382625,Ron Howard
X-Men 2,7.4,Patrick Stewart,Hugh Jackman,Halle Berry,https://www.imdb.com/title/tt0290334/,tt0290334,Bryan Singer
Fast Five,7.3,Vin Diesel,Paul Walker,Dwayne Johnson,https://www.imdb.com/title/tt1596343/,tt1596343,Justin Lin
Teenage Mutant Ninja Turtles,5.8,Megan Fox,Will Arnett,William Fichtner,https://www.imdb.com/title/tt1291150/,tt1291150,Jonathan Liebesman
Sherlock Holmes: A Game of Shadows,7.4,Robert Downey Jr.,Jude Law,Jared Harris,https://www.imdb.com/title/tt1515091/,tt1515091,Guy Ritchie
The Day After Tomorrow,6.4,Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,https://www.imdb.com/title/tt0319262/,tt0319262,Roland Emmerich
The Boss Baby,6.3,Alec Baldwin,Steve Buscemi,Jimmy Kimmel,https://www.imdb.com/title/tt3874544/,tt3874544,Tom McGrath
Clash of the Titans,5.8,Sam Worthington,Liam Neeson,Ralph Fiennes,https://www.imdb.com/title/tt0800320/,tt0800320,Louis Leterrier
Trolls,6.5,Anna Kendrick,Justin Timberlake,Zooey Deschanel,https://www.imdb.com/title/tt1679335/,tt1679335,Mike Mitchell
Prometheus,7.0,Noomi Rapace,Logan Marshall-Green,Michael Fassbender,https://www.imdb.com/title/tt1446714/,tt1446714,Ridley Scott
The Bourne Legacy,6.6,Jeremy Renner,Rachel Weisz,Edward Norton,https://www.imdb.com/title/tt1194173/,tt1194173,Tony Gilroy
Skyscraper,5.8,Dwayne Johnson,Neve Campbell,Chin Han,https://www.imdb.com/title/tt5758778/,tt5758778,Rawson Marshall Thurber
Total Recall,6.2,Colin Farrell,Bokeem Woodbine,Bryan Cranston,https://www.imdb.com/title/tt1386703/,tt1386703,Paul Verhoeven
Assassin’s Creed,5.7,Michael Fassbender,Marion Cotillard,Jeremy Irons,https://www.imdb.com/title/tt2094766/,tt2094766,Justin Kurzel
Monster Trucks,5.6,Lucas Till,Jane Levy,Thomas Lennon,https://www.imdb.com/title/tt3095734/,tt3095734,Chris Wedge
How the Grinch Stole Christmas,6.2,Jim Carrey,Taylor Momsen,Kelley,https://www.imdb.com/title/tt0170016/,tt0170016,Ron Howard
Mission: Impossible 2,6.1,Tom Cruise,Dougray Scott,Thandiwe Newton,https://www.imdb.com/title/tt0120755/,tt0120755,John Woo
The Perfect Storm,6.4,George Clooney,Mark Wahlberg,John C. Reilly,https://www.imdb.com/title/tt0177971/,tt0177971,Wolfgang Petersen
Jason Bourne,6.6,Matt Damon,Tommy Lee Jones,Alicia Vikander,https://www.imdb.com/title/tt4196776/,tt4196776,Paul Greengrass
Fantastic Four: Rise of the Silver Surfer,5.6,Ioan Gruffudd,Jessica Alba,Chris Evans,https://www.imdb.com/title/tt0486576/,tt0486576,Tim Story
Life of Pi,7.9,Suraj Sharma,Irrfan Khan,Adil Hussain,https://www.imdb.com/title/tt0454876/,tt0454876,Ang Lee
Ghost Rider,5.2,Nicolas Cage,Eva Mendes,Sam Elliott,https://www.imdb.com/title/tt0259324/,tt0259324,Mark Steven Johnson
Rampage,6.1,Dwayne Johnson,Naomie Harris,Malin Akerman,https://www.imdb.com/title/tt2231461/,tt2231461,Brad Peyton
Charlie's Angels: Full Throttle,4.9,Drew Barrymore,Lucy Liu,Cameron Diaz,https://www.imdb.com/title/tt0305357/,tt0305357,McG
Elysium,6.6,Matt Damon,Jodie Foster,Sharlto Copley,https://www.imdb.com/title/tt1535108/,tt1535108,Neill Blomkamp
Oblivion,7.0,Tom Cruise,Morgan Freeman,Andrea Riseborough,https://www.imdb.com/title/tt1483013/,tt1483013,Joseph Kosinski
Power Rangers,5.9,Dacre Montgomery,Naomi Scott,RJ Cyler,https://www.imdb.com/title/tt3717490/,tt3717490,Dean Israelite
Stuart Little 2,5.5,Michael J. Fox,Geena Davis,Hugh Laurie,https://www.imdb.com/title/tt0243585/,tt0243585,Rob Minkoff
RoboCop,6.2,Joel Kinnaman,Gary Oldman,Michael Keaton,https://www.imdb.com/title/tt1234721/,tt1234721,Paul Verhoeven
The Chronicles of Riddick,6.6,Vin Diesel,Judi Dench,Colm Feore,https://www.imdb.com/title/tt0296572/,tt0296572,David Twohy
The Fantastic Four,4.3,Miles Teller,Kate Mara,Michael B. Jordan,https://www.imdb.com/title/tt1502712/,tt1502712,Josh Trank
Speed Racer,6.0,Emile Hirsch,Matthew Fox,Christina Ricci,https://www.imdb.com/title/tt0811080/,tt0811080,Lana Wachowski
The Island,6.9,Scarlett Johansson,Ewan McGregor,Djimon Hounsou,https://www.imdb.com/title/tt0399201/,tt0399201,Michael Bay
How Do You Know?,5.4,Reese Witherspoon,Paul Rudd,Owen Wilson,https://www.imdb.com/title/tt1341188/,tt1341188,James L. Brooks
Knight and Day,6.3,Tom Cruise,Cameron Diaz,Peter Sarsgaard,https://www.imdb.com/title/tt1013743/,tt1013743,James Mangold
Venom,6.7,Tom Hardy,Michelle Williams,Riz Ahmed,https://www.imdb.com/title/tt1270797/,tt1270797,Ruben Fleischer
Star Wars Episode III: Revenge of the Sith,7.6,Hayden Christensen,Natalie Portman,Ewan McGregor,https://www.imdb.com/title/tt0121766/,tt0121766,
Star Wars Episode II: Attack of the Clones,6.6,Hayden Christensen,Natalie Portman,Ewan McGregor,https://www.imdb.com/title/tt0121765/,tt0121765,
"Monsters, Inc.",8.1,Billy Crystal,John Goodman,Mary Gibbs,https://www.imdb.com/title/tt0198781/,tt0198781,Pete Docter
The Wolverine,6.7,Hugh Jackman,Will Yun Lee,Tao Okamoto,https://www.imdb.com/title/tt1430132/,tt1430132,James Mangold
The Huntsman: Winter’s War,6.1,Chris Hemsworth,Jessica Chastain,Charlize Theron,https://www.imdb.com/title/tt2381991/,tt2381991,Cedric Nicolas-Troyan
Windtalkers,6.1,Nicolas Cage,Adam Beach,Peter Stormare,https://www.imdb.com/title/tt0245562/,tt0245562,John Woo
Astérix aux Jeux Olympiques,5.1,Gérard Depardieu,Clovis Cornillac,Benoît Poelvoorde,https://www.imdb.com/title/tt0463872/,tt0463872,Frédéric Forestier
Gulliver's Travels,4.9,Jack Black,Emily Blunt,Jason Segel,https://www.imdb.com/title/tt1320261/,tt1320261,Rob Letterman
Ferdinand,6.7,John Cena,Kate McKinnon,Bobby Cannavale,https://www.imdb.com/title/tt3411444/,tt3411444,Carlos Saldanha
Deadpool 2,7.7,Ryan Reynolds,Josh Brolin,Morena Baccarin,https://www.imdb.com/title/tt5463162/,tt5463162,David Leitch
Gravity,7.7,Sandra Bullock,George Clooney,Ed Harris,https://www.imdb.com/title/tt1454468/,tt1454468,Alfonso Cuarón
Night at the Museum,6.4,Ben Stiller,Carla Gugino,Ricky Gervais,https://www.imdb.com/title/tt0477347/,tt0477347,Shawn Levy
Mr. and Mrs. Smith,6.5,Brad Pitt,Angelina Jolie,Adam Brody,https://www.imdb.com/title/tt0356910/,tt0356910,Doug Liman
San Andreas,6.1,Dwayne Johnson,Carla Gugino,Alexandra Daddario,https://www.imdb.com/title/tt2126355/,tt2126355,Brad Peyton
The Smurfs,5.4,Hank Azaria,Katy Perry,Jonathan Winters,https://www.imdb.com/title/tt0472181/,tt0472181,Raja Gosnell
Live Free or Die Hard,7.1,Bruce Willis,Justin Long,Timothy Olyphant,https://www.imdb.com/title/tt0337978/,tt0337978,Len Wiseman
The Divergent Series: Insurgent,6.2,Shailene Woodley,Ansel Elgort,Theo James,https://www.imdb.com/title/tt2908446/,tt2908446,Robert Schwentke
Ocean's Twelve,6.5,George Clooney,Brad Pitt,Julia Roberts,https://www.imdb.com/title/tt0349903/,tt0349903,Steven Soderbergh
The Patriot,7.2,Mel Gibson,Heath Ledger,Joely Richardson,https://www.imdb.com/title/tt0187393/,tt0187393,Roland Emmerich
300: Rise of an Empire,6.2,Sullivan Stapleton,Eva Green,Lena Headey,https://www.imdb.com/title/tt1253863/,tt1253863,Noam Murro
The Aviator,7.5,Leonardo DiCaprio,Cate Blanchett,Kate Beckinsale,https://www.imdb.com/title/tt0338751/,tt0338751,Martin Scorsese
Passengers,7.0,Jennifer Lawrence,Chris Pratt,Michael Sheen,https://www.imdb.com/title/tt1355644/,tt1355644,Morten Tyldum
The Green Hornet,5.8,Seth Rogen,Jay Chou,Christoph Waltz,https://www.imdb.com/title/tt0990407/,tt0990407,Michel Gondry
Miss Peregrine’s Home for Peculiar Children,6.7,Eva Green,Asa Butterfield,Samuel L. Jackson,https://www.imdb.com/title/tt1935859/,tt1935859,Tim Burton
Real Steel,7.1,Hugh Jackman,Evangeline Lilly,Dakota Goyo,https://www.imdb.com/title/tt0433035/,tt0433035,Shawn Levy
Men in Black: International,5.6,Chris Hemsworth,Tessa Thompson,Kumail Nanjiani,https://www.imdb.com/title/tt2283336/,tt2283336,F. Gary Gray
The A-Team,6.7,Liam Neeson,Bradley Cooper,Sharlto Copley,https://www.imdb.com/title/tt0429493/,tt0429493,Joe Carnahan
The Smurfs 2,5.3,Neil Patrick Harris,Jayma Mays,Katy Perry,https://www.imdb.com/title/tt2017020/,tt2017020,Raja Gosnell
The Divergent Series: Allegiant,5.7,Shailene Woodley,Theo James,Jeff Daniels,https://www.imdb.com/title/tt3410834/,tt3410834,Robert Schwentke
The Taking of Pelham 123,6.4,Denzel Washington,John Travolta,Luis Guzmán,https://www.imdb.com/title/tt1111422/,tt1111422,Tony Scott
Ender's Game,6.6,Harrison Ford,Asa Butterfield,Hailee Steinfeld,https://www.imdb.com/title/tt1731141/,tt1731141,Gavin Hood
Home on the Range,5.4,Judi Dench,Cuba Gooding Jr.,Jennifer Tilly,https://www.imdb.com/title/tt0299172/,tt0299172,Will Finn
Kingdom of Heaven,7.2,Orlando Bloom,Eva Green,Liam Neeson,https://www.imdb.com/title/tt0320661/,tt0320661,Ridley Scott
Ghost in the Shell,6.3,Scarlett Johansson,Pilou Asbæk,Takeshi Kitano,https://www.imdb.com/title/tt1219827/,tt1219827,Rupert Sanders
Around the World in 80 Days,5.8,Jackie Chan,Steve Coogan,Jim Broadbent,https://www.imdb.com/title/tt0327437/,tt0327437,
Dr. Seuss’ The Cat in the Hat,4.1,Mike Myers,Spencer Breslin,Dakota Fanning,https://www.imdb.com/title/tt0312528/,tt0312528,Bo Welch
Ali,6.7,Will Smith,Jamie Foxx,Jon Voight,https://www.imdb.com/title/tt0248667/,tt0248667,Michael Mann
The Martian,8.0,Matt Damon,Jessica Chastain,Kristen Wiig,https://www.imdb.com/title/tt3659388/,tt3659388,Ridley Scott
Allied,7.1,Brad Pitt,Marion Cotillard,Jared Harris,https://www.imdb.com/title/tt3640424/,tt3640424,Robert Zemeckis
"I, Robot",7.1,Will Smith,Bridget Moynahan,Bruce Greenwood,https://www.imdb.com/title/tt0343818/,tt0343818,Alex Proyas
The Princess and the Frog,7.1,Anika Noni Rose,Keith David,Oprah Winfrey,https://www.imdb.com/title/tt0780521/,tt0780521,Ron Clements
"10,000 B.C.",5.1,Camilla Belle,Steven Strait,Marco Khan,https://www.imdb.com/title/tt0443649/,tt0443649,Roland Emmerich
Ice Age: Collision Course,5.7,Ray Romano,Denis Leary,John Leguizamo,https://www.imdb.com/title/tt3416828/,tt3416828,Michael Thurmeier
Town & Country,4.5,Warren Beatty,Diane Keaton,Nastassja Kinski,https://www.imdb.com/title/tt0141907/,tt0141907,Peter Chelsom
Kingsman: The Golden Circle,6.7,Taron Egerton,Colin Firth,Mark Strong,https://www.imdb.com/title/tt4649466/,tt4649466,Matthew Vaughn
Gone in 60 Seconds,6.5,Nicolas Cage,Angelina Jolie,Giovanni Ribisi,https://www.imdb.com/title/tt0187078/,tt0187078,Dominic Sena
Gladiator,8.5,Russell Crowe,Joaquin Phoenix,Connie Nielsen,https://www.imdb.com/title/tt0172495/,tt0172495,Ridley Scott
The Hangover 3,5.8,Bradley Cooper,Zach Galifianakis,Ed Helms,https://www.imdb.com/title/tt1951261/,tt1951261,Todd Phillips
A Wrinkle in Time,4.2,Storm Reid,Oprah Winfrey,Reese Witherspoon,https://www.imdb.com/title/tt1620680/,tt1620680,Ava DuVernay
Public Enemies,7.0,Christian Bale,Johnny Depp,Christian Stolte,https://www.imdb.com/title/tt1152836/,tt1152836,Michael Mann
