rating_check,runtime,genre
7.0,['144'],"['Crime', 'Drama', 'Thriller']"
6.2,['107'],"['Comedy', 'Crime', 'Romance']"
6.1,['92'],"['Comedy', 'Romance']"
5.6,['132'],"['Drama', 'Romance', 'Sci-Fi']"
6.3,['87'],"['Crime', 'Drama', 'Family']"
7.3,['122'],"['Comedy', 'Drama', 'Romance']"
7.0,['103'],"['Drama', 'History', 'War']"
7.0,['111'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.7,['97'],['Comedy']
6.0,['93'],"['Action', 'Adventure', 'Drama', 'Fantasy']"
6.7,['112'],"['Comedy', 'Drama', 'Romance', 'Sport']"
2.2,['95'],"['Action', 'Sport']"
6.8,['141'],"['Drama', 'Romance']"
3.2,['105'],['Musical']
4.5,['141'],"['Action', 'Comedy', 'Romance']"
6.5,['85'],"['Horror', 'Thriller']"
5.6,['116'],"['Comedy', 'Drama', 'Romance']"
6.6,['90'],"['Comedy', 'Drama', 'Romance']"
3.9,['92'],"['Adventure', 'Comedy', 'Crime', 'Family']"
5.5,['89'],"['Horror', 'Thriller']"
6.7,['88'],"['Comedy', 'Drama', 'Romance']"
7.8,['94'],"['Animation', 'Biography', 'Crime', 'Drama', 'Mystery']"
7.3,['111'],"['Comedy', 'Drama']"
7.0,['91'],"['Biography', 'Drama', 'Romance']"
7.9,['97'],"['Comedy', 'Drama', 'Music']"
6.5,['104'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
7.2,['108'],"['Crime', 'Drama', 'Music']"
7.6,['118'],"['Drama', 'Romance']"
7.2,['93'],"['Comedy', 'Drama']"
6.9,['108'],"['Biography', 'Crime', 'Drama', 'Thriller']"
6.2,['116'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
5.5,['129'],"['Drama', 'Romance']"
8.1,['122'],"['Drama', 'Romance']"
7.3,['97'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
5.5,['112'],"['Biography', 'Drama', 'Music']"
7.6,['118'],['Drama']
5.6,['89'],"['Adventure', 'Drama', 'Horror', 'Thriller']"
8.1,['167'],"['Comedy', 'Crime', 'Drama']"
7.7,['180'],"['Drama', 'Romance']"
7.5,['100'],"['Action', 'Crime', 'Thriller']"
4.9,['96'],"['Comedy', 'Romance']"
6.6,['111'],"['Action', 'Adventure', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']"
7.4,['98'],"['Comedy', 'Drama', 'Sport']"
6.2,['128'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.3,['87'],"['Comedy', 'Crime']"
6.6,['95'],"['Comedy', 'Drama', 'Romance']"
7.7,['104'],"['Horror', 'Mystery', 'Thriller']"
5.8,['83'],"['Horror', 'Mystery']"
6.6,['93'],"['Horror', 'Mystery']"
6.6,['106'],"['Horror', 'Mystery', 'Thriller']"
6.3,['81'],"['Horror', 'Mystery']"
6.2,['94'],"['Horror', 'Mystery', 'Thriller']"
6.6,['96'],"['Comedy', 'Horror', 'Mystery', 'Thriller']"
4.6,['88'],"['Horror', 'Mystery']"
4.5,['89'],"['Horror', 'Mystery', 'Thriller']"
5.6,['99'],"['Horror', 'Mystery', 'Thriller']"
7.5,['115'],"['Comedy', 'Drama']"
7.5,['120'],"['Comedy', 'Drama', 'Romance']"
6.6,['119'],"['Drama', 'Family', 'Sport']"
7.3,['109'],"['Biography', 'Crime', 'Drama', 'Thriller']"
5.0,['84'],"['Horror', 'Mystery']"
6.5,['104'],"['Horror', 'Mystery']"
8.0,['117'],"['Biography', 'Drama']"
6.8,['103'],"['Action', 'Thriller']"
5.2,['83'],"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
8.5,['113'],"['Mystery', 'Thriller']"
6.4,['90'],"['Comedy', 'Drama']"
5.2,['85'],['Horror']
7.3,['97'],['Comedy']
7.7,['110'],"['Drama', 'Music']"
7.4,['103'],"['Comedy', 'Drama']"
6.2,['93'],"['Horror', 'Mystery', 'Thriller']"
4.4,['120'],['Drama']
7.1,['134'],"['Biography', 'Drama', 'Sport']"
7.5,['101'],['Drama']
5.2,['86'],"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
6.6,['108'],"['Adventure', 'Biography', 'Drama', 'History']"
5.0,['106'],"['Drama', 'Romance', 'Thriller']"
6.1,['95'],"['Drama', 'Romance', 'Thriller']"
5.3,['94'],"['Crime', 'Drama', 'Thriller']"
6.2,['91'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
7.7,['106'],['Drama']
7.9,['99'],"['Comedy', 'Horror']"
3.9,['85'],"['Drama', 'Horror', 'Thriller']"
5.2,['106'],"['Documentary', 'Biography', 'History']"
6.4,['98'],"['Drama', 'Fantasy', 'Mystery']"
6.8,['91'],"['Comedy', 'Drama']"
3.5,['92'],['Comedy']
6.0,['99'],"['Drama', 'Romance']"
5.3,['98'],['Comedy']
7.2,['106'],"['Comedy', 'Drama', 'Sport']"
6.1,['89'],"['Horror', 'Thriller']"
4.9,['96'],"['Comedy', 'Romance']"
6.0,['82'],"['Animation', 'Action', 'Adventure', 'Family', 'Sci-Fi']"
6.7,['92'],"['Comedy', 'Drama']"
7.5,['99'],"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']"
5.3,['90'],"['Action', 'Horror', 'Thriller']"
6.0,['84'],"['Comedy', 'Romance', 'Sci-Fi']"
7.0,['128'],['Documentary']
6.6,['41'],"['Documentary', 'Short']"
6.9,['94'],['Comedy']
7.8,['118'],"['Comedy', 'Drama']"
6.3,['95'],"['Comedy', 'Crime', 'Drama']"
6.3,['103'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
7.4,['106'],"['Crime', 'Drama']"
7.8,['97'],"['Drama', 'Mystery', 'Sci-Fi']"
4.8,['121'],['Drama']
5.2,['87'],"['Horror', 'Thriller']"
5.3,['90'],['Comedy']
6.8,['110'],"['Comedy', 'Drama']"
6.4,['107'],"['Comedy', 'Drama', 'Romance']"
7.2,['122'],"['Drama', 'History']"
5.8,['87'],"['Comedy', 'Drama', 'Romance']"
5.5,['95'],['Comedy']
7.0,['95'],"['Horror', 'Music', 'Thriller']"
6.6,['92'],"['Comedy', 'Crime', 'Drama', 'Thriller']"
5.3,['96'],['Horror']
6.4,['97'],['Drama']
6.9,['112'],"['Biography', 'Crime', 'Drama', 'Mystery', 'Thriller']"
7.0,['91'],['Drama']
4.1,['118'],"['Adventure', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance', 'Sci-Fi']"
7.3,['118'],"['Comedy', 'Drama', 'Romance']"
7.7,['101'],"['Drama', 'Thriller']"
6.4,['95'],['Documentary']
4.3,['99'],"['Drama', 'Mystery', 'Sci-Fi']"
6.2,['98'],"['Biography', 'Crime', 'Drama', 'Thriller']"
5.5,['88'],"['Comedy', 'Drama', 'Romance']"
6.4,['96'],"['Crime', 'Drama', 'Romance', 'Western']"
5.7,['118'],"['Biography', 'Drama', 'Music']"
7.3,['136'],"['Biography', 'Drama', 'History']"
7.5,['89'],"['Comedy', 'Horror']"
6.1,['90'],"['Crime', 'Thriller', 'War']"
7.4,['105'],"['Comedy', 'Drama', 'Music']"
7.2,['102'],"['Crime', 'Drama', 'Thriller']"
4.3,['90'],"['Drama', 'Family', 'Music']"
